"Area_km2","E_km","N_km"
132,383.150089052084,5095.81287130916
90.870578092,359.514904132746,4491.93868745957
140,372.59393402697,5068.28357131003
120,403.633655694626,4992.24208815399
122.31831058,431.621585400281,4295.61016201321
184,391.588786796273,4971.28239527817
76,371.0875347083,5211.0588753826
72,379.927228042889,5209.57835968741
133.066565168,513.806277467462,4108.28004455704
136,381.753773925875,4997.49910614337
184,357.366263492184,4778.26955703261
222.698035188,792.475951134949,3790.85262809685
128,335.44343294265,5350.57603178559
103.720332496,422.531609232536,4354.80275911204
108,344.193594063716,5332.64361428053
108,362.84973602593,5198.50528363304
153.355181892,697.73158740617,3826.56641663043
172,393.144556428736,5069.65610124698
90.585690584,415.868798718774,4346.01738835974
194.972747908,550.64852366873,4104.53578400365
126.035927304,420.012065089878,4384.21154537997
326.206872692,759.028799543665,3779.71954280873
112,393.961465835944,4956.89328801514
117.977274672,367.186548353229,5006.00495608698
17.732300728,348.213028885168,4684.47978360863
153.200415896,348.942282226006,4770.0521572291
0,344.004048150151,4722.19567203771
0,596.521313614703,3947.04293100385
92.492738548,417.811163646279,4330.67378396035
217.370398004,816.474125783191,3795.06366110349
84.86862084,416.692442763612,4323.49907787901
80,367.322127173746,4936.54154003801
191.70390148,515.579412145133,4161.17447446181
130.51227376,365.643691003393,5082.40699773396
173.8743227,670.191337748456,3900.20252452544
97.232078516,663.493164521226,3844.93489532662
14.723169624,325.805836344198,5295.55182925517
0,355.955992844347,4631.65042024182
0,337.19856134181,4636.01497468117
117.749605584,371.467856534765,4510.78044119118
148,379.576054584029,5075.71205997836
66.690488172,618.592677674044,3994.98292099302
144,385.964100490762,4858.64977013438
122.081602028,430.93698661348,4307.26848722503
129.703743176,397.031396211373,5175.7321746023
88,363.126932568321,5207.92477176327
0,599.505425127363,3961.95315193258
131.504615964,413.745359806633,5023.18197499265
151.4561817996,360.592652827362,4741.0096318869
145.449501392,385.174828588963,4523.34880222747
84.281595476,375.19124716114,4493.9754807354
113.367045016,402.683531664482,4423.58390439326
141.252440856,379.237879039279,5115.0537118651
137.392025988,396.861415212837,4582.25926208558
0.177830324,621.688261890946,3969.69322128533
0,633.739093442481,3919.81212477683
70.097169652,455.87919209236,4225.70518698268
93.155142912,358.788470510972,4729.42742090365
0,622.596914574611,3932.01839041528
196.434436596,489.062143497161,4199.34413033329
102.98503678,399.454575662302,4901.15415930684
150.208884144,411.132696029217,4995.65450117017
0,400.124104561501,4338.40444572513
94.30737472,379.427402575444,5142.91369825353
181.900986184,368.824399291999,5105.77845234098
159.757489184,372.529365835495,4624.69054904394
127.1874196,401.853999076368,4957.42763269541
151.06426976,335.718374812653,5316.54162898279
135.881721436,390.543426670572,4946.46109166543
122.534765896,391.78047648137,4436.87514551129
254.271194556,363.753823543259,5361.85478483202
150.49708642,726.505471197674,3810.95649246748
0,606.798102114304,3989.30633068819
