"Area_km2","E_km","N_km"
233.170704228,532.533009217715,4136.66150276735
116.223040508,409.994820889334,4399.35879055642
146.839526872,630.153459895188,3975.62715475155
73.85329684,366.187049864378,5360.48110215487
0,340.837435479591,5385.44480490683
48.87938864,342.166126208104,4754.51776125041
130.1859928,495.012291775632,4223.41538486029
118.457414796,490.530485541983,4232.20248348227
160.833961784,541.996238112757,4122.80404974507
0,228.216151064689,5460.82136014933
128,364.570269007761,4770.10296109143
117.181273028,371.803794049897,4529.12948959038
201.348903112,782.5224575673,3780.79058061534
99.060108124,372.804464467363,4447.94975134712
0,986.298971850795,3635.71988088182
182.242551732,424.977026102736,4379.70734420206
148,372.990636680203,4860.7250880789
205.588480292,381.364243658838,5234.89862140158
127.022100304,356.97142986475,5354.84220692451
160,386.031305583595,4988.41822586792
114.106404544,674.946868369453,3869.00124605585
184,359.237509817611,4882.78224215274
176,401.87268965842,5079.46449600108
0,332.511394220072,4986.12346505903
0,618.702704485739,3925.16345033195
0,349.149888838186,4663.96011357666
216.116535244,393.206620363832,4843.27160831755
200,364.618875112637,4891.82569039036
135.438793728,371.528751230613,5105.04057428129
0,242.903036446257,5423.60920719004
79.862091072,650.521799007134,3921.28470247168
222.954759212,374.915057341269,4511.43100943938
0,921.834232332481,3625.30342043036
136.594773496,349.651587593225,4749.58507433911
127.184193952,498.931435955804,4171.02620869257
227.89412536,378.391664839329,4583.03992558883
0,1025.44438584634,3647.90871547233
208,390.393572136757,4950.79439405851
194.888703364,558.828843471692,4090.72547163488
204.367509408,351.558980221978,4905.56364405198
142.249579276,328.623727769282,5302.45345076288
102.785809652,351.725490112355,4706.98142298809
0,263.754734021695,5422.85145264366
146.777689216,358.944707057281,4716.48230260775
141.96468416,780.105649329635,3806.30463110428
168,396.465029430222,5089.47124785338
144,459.503467042047,4249.38309861061
0,756.055469514384,3752.31366372976
98.396191132,417.263870953008,4324.73936196158
167.548250644,528.271460331278,4149.97422352951
288,343.890747251565,5305.64814353141
180,340.28015592004,5327.75501242912
122.176924788,617.217316593723,3993.35653382885
186.122057524,410.057391983145,5012.24764426815
136,476.763645063697,4210.34956648347
208.486594084,758.537790342421,3800.37540229562
0,1028.80812333571,3633.77124258061
136,488.613519795698,4188.35579229979
186.14667068,588.443776022485,4025.89753553801
168,387.491038808177,4853.86755604939
188,379.052493316278,4995.90999551698
176.555668752,397.316165401274,4862.51617819048
0,782.995736748061,3726.46979296487
137.517282792,372.640225627556,4632.79233898699
180,375.715711597014,4835.26084460918
0.649474828,361.476265737156,5123.98080670817
94.708887956,363.744381235555,5083.12402908956
177.595636544,385.256845780233,4523.57067905012
166.552515484,368.957224500536,4728.65824775757
132.69656626,416.219367297537,4385.5886690301
0,899.005522315565,3717.62861607656
134.469962488,865.654386878453,3768.99610883904
97.497258008,422.122887206306,4300.0083928604
87.178731844,413.530039662829,4372.09429692329
0,332.910947355273,5177.99018594561
0,783.404996454949,3694.08300717432
173.9893504436,360.668754600379,4749.74391237373
179.359700268,591.383722205127,4010.83166211608
0,918.433734058753,3749.40840226298
135.261220192,397.349809571595,5140.0052858561
148,380.82065932393,4865.15828467613
123.42452144,348.613105130944,4736.54786325038
0,628.10897596342,3845.69394897538
191.762961848,401.422906080786,4953.34057719516
205.8475738104,475.672467040276,4191.09183006936
161.459484688,379.728275074668,5160.7749741109
0,787.992597523404,3759.03027415805
0,320.3964279187,5384.97153466011
152,380.596449997561,5066.76186811263
356.064610352,652.210344366126,3857.19904739597
237.30600984,330.953638034971,5319.93199273597
0,356.710473451479,4606.1279747693
192,361.076121924006,4915.72755938381
0,936.179759769033,3674.0233178474
0,353.002207325359,4641.11912230634
0,902.579599115728,3736.05706645961
119.528457016,513.612188405896,4107.8780750161
0,929.268333188415,3597.05540735404
239.79689909288,841.171509259767,3777.31527963499
83.652314532,585.452520429918,4039.96741586848
0,349.332010537044,4586.01971969659
148,384.731507342695,5094.301265477
186.228137056,766.703777706459,3781.11474537465
181.588478492,384.124547099318,4564.78482658982
75.610102788,357.473780063682,5345.41559698949
116.918074548,372.978261460882,4687.18308282089
0,607.805298606566,3969.27456329581
0,734.869615434811,3701.47394721102
7.92385298,369.544108423828,5381.69138004039
51.483360284,454.815986072835,4225.09024758905
36.032366556,775.530680984983,3796.0352631341
0,566.453763424337,4023.77975627072
101.156763196,360.096226783625,4491.68127875055
199.951545724,507.932263207475,4124.73217201733
97.399974716,355.263035009383,4696.15410066402
156,361.17739736818,4955.14642011182
222.55019928,453.414872556637,4273.45725257928
9.667175136,290.797774101456,5347.51652665362
153.174304284,677.336323164979,3919.2555074095
124.8654314044,399.0293725423,4877.94151955509
160,373.48166578236,4917.44921638503
164,538.001482045163,4108.10261693847
0,901.517666678765,3669.35766948477
195.218537836,346.774799403141,4863.30636917911
0,755.935458763439,3719.18044111259
0,341.048913114042,4674.13298495985
199.0498251,430.9800980084,4289.26230744638
3.07030578,355.740497033846,4671.71765317328
171.041151924,730.814168196395,3764.83494080362
0,360.962887645202,4421.14088413687
0,975.442807232415,3714.50555756857
0,337.084254610203,4821.89927075924
110.767510096,671.808144425492,3856.33982567271
0,400.969470698027,4328.47557447455
172,398.163137287775,4990.82258416324
193.382720204,382.555327024355,5218.79495766775
106.551208552,416.558970606016,4332.21957787712
135.05512428,376.033244872109,4676.82394828362
186.42467086,751.570190520036,3809.80750617761
0,272.458165039865,5368.36833663537
104,384.476969763635,5102.79289147535
178.717508636,366.682987951652,5048.03467894592
126.623213124,364.726352283254,4479.56534881916
137.301465424,350.218241396817,5230.64642516481
238.000926136,365.747048233043,4807.34054649161
104,695.578898455555,3845.50342358162
140,501.191348885402,4185.86697567519
74.107154324,663.184864754621,3843.5232810734
264.807828916,376.541932706348,4796.39056396805
0,333.985272766319,5056.33435582832
204,376.868450649166,4822.95972663457
82.510693528,361.9527439758,5105.00813344923
120,373.781388384206,4660.00151996045
170.75757318,500.828263825168,4158.09572278084
145.550022736,428.619726749278,4327.38933281334
217.617645736,409.68300620797,4993.80304382707
96,697.9361879463,3837.91404818396
199.718153716,681.996631579807,3909.81938727359
108.033487236,362.780938162913,4455.53741804603
157.366068332,309.503062754448,5345.20725852299
229.91018452,394.111502337049,4567.96152385759
143.310229456,514.590909655708,4165.60379463519
0,338.374611688118,5192.31780652081
205.939357228,360.026527647606,4791.55748613024
185.827119124,412.352766256409,5037.30578686648
200.795714132,362.995799903388,5237.12946702928
263.081067948,385.702705471407,4603.76612816149
0,303.586865267701,5292.45333526503
17.861687204,352.707192248524,5094.9753557681
71.38963098,656.974269967966,3880.97647604526
187.023073528,396.138311774511,5175.90753690462
172,403.676089233506,5027.36948389183
188,361.05459848048,4781.08568165792
145.75060076,372.454018657454,4602.61162679116
169.431096176,720.039748614148,3803.57966181499
150.64373961648,454.865190368931,4237.85760893922
174.355807728,657.861949376962,3937.0675648726
0,348.725886072961,5118.01902529574
0,1023.85531260619,3669.84932350958
218.292957284,805.451973534525,3794.62046760704
0,216.202834024842,5481.63958086194
0,937.514410292962,3724.87354027281
162.719674768,364.701091450264,4827.50168627553
0,347.886972445006,4447.04820080934
123.93089738,400.24824685818,4426.37061053842
146.880333892,365.380730487802,4970.29922844638
0,344.911363029825,4723.64875756663
148,532.822688660015,4122.57138507844
0,1031.32472215687,3658.31330096548
129.515678968,632.837828950896,3961.86995503035
180,392.41592117836,5050.46319658377
344.09128238,347.094198901873,5284.64138250824
202.959566056,389.21717518618,5192.76068208158
168,392.400246917204,5000.47792939124
148.605135628,790.325231531311,3789.3819252159
95.045194952,391.612639757905,5122.2036253654
0,769.176210721886,3661.34660128594
0,352.098350524058,5134.11777317063
194.141362636,364.334735341403,4844.49092392221
151.356027212,380.374937484931,4534.72773302159
173.409389136,682.701610096502,3896.59179340916
130.079332584,668.252864812751,3929.87627960761
174.781189056,517.666802474925,4157.02503091099
194.674864324,690.211631088787,3886.27476318096
0,693.704880042672,3797.08672086144
303.349503756,725.776078829446,3789.54710947138
113.055324976,403.64425231923,4413.76073405968
344.04352566,367.155707724439,5287.46167889555
135.831462772,377.380730195772,5129.1360912332
207.718704524,344.094660414002,4883.29849066502
209.904393364,715.604661750696,3813.79698567582
300,740.149042827674,3793.85109689809
160.350049664,405.943647312276,4965.40739804239
13.288827252,357.698966865423,5158.54042326131
156,483.628953611958,4201.38740322931
120,388.19784078614,4882.50757846521
0,917.282965502027,3705.7643787001
0,603.629784143563,3942.03423497416
128,383.438383628284,4908.74611960975
149.531039068,769.908039461011,3810.04084678403
240.6636257,350.910110592937,5322.03931504359
172,377.228184635763,5195.37421263219
176,397.212962428791,5037.71657454542
61.96238102116,413.316899446203,4313.51302705395
0,269.038161347559,5441.22268378082
0,298.284983783201,5408.12313258186
